datetime,temperature,pressure,altitude,sensorVoltage,humidity,trueHumidity
2018-08-01 13:59:13,21.00,100.70,51.69,2.69,61.22,60.04
2018-08-01 13:59:19,21.00,100.69,51.69,2.68,61.06,60.66
2018-08-01 13:59:25,21.00,100.69,51.75,2.69,61.06,60.19
2018-08-01 13:59:31,21.00,100.70,51.69,2.69,60.91,60.04
2018-08-01 13:59:37,21.00,100.69,51.94,2.69,61.06,60.66
2018-08-01 13:59:43,21.00,100.69,51.81,2.71,61.22,60.50
2018-08-01 13:59:49,21.06,100.69,51.56,2.69,61.06,60.20
2018-08-01 13:59:54,21.00,100.69,51.75,2.68,61.85,60.50
2018-08-01 14:00:00,21.06,100.69,51.81,2.69,61.54,60.98
2018-08-01 14:00:06,21.00,100.69,51.88,2.70,61.22,60.97
2018-08-01 14:00:12,21.00,100.70,51.81,2.71,61.85,60.82
2018-08-01 14:00:18,21.00,100.69,51.88,2.71,61.54,60.97
2018-08-01 14:00:24,21.06,100.70,51.69,2.71,61.54,61.14
2018-08-01 14:00:30,21.06,100.70,51.69,2.73,61.85,61.29
2018-08-01 14:00:35,21.06,100.69,51.81,2.71,61.69,60.98
2018-08-01 14:00:41,21.00,100.69,51.94,2.72,61.85,61.28
2018-08-01 14:00:47,21.06,100.70,51.88,2.73,62.01,61.61
2018-08-01 14:00:53,21.06,100.70,51.94,2.71,62.48,61.29
2018-08-01 14:00:59,21.06,100.69,51.75,2.71,62.17,61.29
2018-08-01 14:01:05,21.06,100.69,51.75,2.71,62.32,61.76
2018-08-01 14:01:11,21.06,100.69,51.94,2.73,61.85,61.61
2018-08-01 14:01:16,21.12,100.70,51.56,2.73,61.85,62.08
2018-08-01 14:01:22,21.12,100.70,51.88,2.73,61.85,61.46
2018-08-01 14:01:28,21.12,100.70,51.69,2.74,62.17,61.61
2018-08-01 14:01:34,21.12,100.70,51.50,2.74,62.17,61.77
2018-08-01 14:01:40,21.12,100.69,51.56,2.76,62.95,62.08
2018-08-01 14:01:46,21.12,100.69,51.88,2.73,62.48,61.93
2018-08-01 14:01:52,21.12,100.70,51.81,2.73,61.54,61.77
2018-08-01 14:01:57,21.12,100.69,51.81,2.75,62.95,62.08
2018-08-01 14:02:03,21.19,100.70,51.50,2.75,63.11,62.72
2018-08-01 14:02:09,21.19,100.69,51.56,2.74,62.80,62.40
2018-08-01 14:02:15,21.19,100.70,51.81,2.76,63.11,62.87
2018-08-01 14:02:21,21.19,100.69,51.75,2.77,62.64,62.09
2018-08-01 14:02:27,21.19,100.69,51.50,2.75,63.59,62.72
2018-08-01 14:02:33,21.19,100.70,51.88,2.78,63.90,63.50
2018-08-01 14:02:38,21.19,100.69,51.69,2.77,63.90,63.18
2018-08-01 14:02:44,21.19,100.70,51.75,2.77,63.59,62.72
2018-08-01 14:02:50,21.19,100.70,51.81,2.78,64.06,63.50
2018-08-01 14:02:56,21.19,100.69,51.69,2.77,63.90,63.50
2018-08-01 14:03:02,21.19,100.70,51.75,2.79,63.43,63.65
2018-08-01 14:03:08,21.25,100.70,51.69,2.79,64.22,63.19
2018-08-01 14:03:14,21.25,100.69,51.69,2.79,63.90,63.51
2018-08-01 14:03:19,21.25,100.69,51.75,2.78,64.22,63.97
2018-08-01 14:03:25,21.25,100.69,51.50,2.80,64.37,63.51
2018-08-01 14:03:31,21.25,100.70,51.63,2.78,64.22,63.35
2018-08-01 14:03:37,21.25,100.70,51.81,2.80,64.22,64.29
2018-08-01 14:03:43,21.25,100.69,51.81,2.81,64.53,63.19
2018-08-01 14:03:49,21.31,100.70,51.50,2.82,65.00,64.30
2018-08-01 14:03:55,21.31,100.70,51.69,2.81,65.00,64.61
2018-08-01 14:04:00,21.25,100.69,51.94,2.83,64.85,64.29
2018-08-01 14:04:06,21.25,100.69,51.94,2.83,64.69,64.13
2018-08-01 14:04:12,21.31,100.70,51.75,2.83,65.00,64.77
2018-08-01 14:04:18,21.31,100.70,51.63,2.83,65.64,65.39
2018-08-01 14:04:24,21.31,100.69,51.50,2.83,65.48,65.23
2018-08-01 14:04:30,21.31,100.69,51.63,2.83,66.27,65.08
2018-08-01 14:04:36,21.31,100.70,51.44,2.83,65.64,64.92
2018-08-01 14:04:41,21.31,100.70,51.38,2.85,65.95,65.08
2018-08-01 14:04:47,21.31,100.70,51.38,2.85,66.11,66.02
2018-08-01 14:04:53,21.31,100.69,51.63,2.85,66.27,65.70
2018-08-01 14:04:59,21.31,100.69,51.69,2.85,66.42,65.86
2018-08-01 14:05:05,21.31,100.69,51.69,2.82,66.58,65.86
2018-08-01 14:05:11,21.31,100.70,51.38,2.86,66.74,66.33
2018-08-01 14:05:16,21.31,100.70,51.56,2.87,67.05,66.17
2018-08-01 14:05:22,21.31,100.70,51.63,2.88,66.90,66.17
2018-08-01 14:05:28,21.31,100.70,51.81,2.88,67.05,66.33
2018-08-01 14:05:34,21.37,100.70,51.56,2.88,66.74,66.34
2018-08-01 14:05:40,21.37,100.70,51.69,2.89,67.21,65.87
2018-08-01 14:05:46,21.37,100.70,51.38,2.88,67.05,66.34
2018-08-01 14:05:52,21.37,100.70,51.38,2.88,67.05,66.96
2018-08-01 14:05:57,21.37,100.70,51.38,2.88,67.21,66.49
2018-08-01 14:06:03,21.37,100.70,51.38,2.89,67.68,66.65
2018-08-01 14:06:09,21.37,100.70,51.38,2.89,67.53,66.96
2018-08-01 14:06:15,21.37,100.70,51.38,2.89,67.21,67.12
2018-08-01 14:06:21,21.37,100.70,51.50,2.88,66.90,66.81
2018-08-01 14:06:27,21.37,100.70,51.44,2.90,73.83,67.12
2018-08-01 14:06:33,21.37,100.70,51.50,2.91,68.00,67.43
2018-08-01 14:06:38,21.44,100.70,51.19,2.90,67.53,67.28
2018-08-01 14:06:44,21.44,100.70,51.38,2.89,67.37,67.44
2018-08-01 14:06:50,21.44,100.70,51.44,2.89,67.68,67.28
2018-08-01 14:06:56,21.44,100.70,51.13,2.90,67.84,67.44
2018-08-01 14:07:02,21.44,100.70,51.25,2.91,67.53,63.84
2018-08-01 14:07:08,21.44,100.70,51.06,2.90,68.00,67.13
2018-08-01 14:07:14,21.44,100.70,51.13,2.91,68.16,67.91
2018-08-01 14:07:19,21.44,100.71,51.25,2.91,68.63,67.75
2018-08-01 14:07:25,21.44,100.70,51.25,2.94,61.54,67.60
2018-08-01 14:07:31,21.44,100.70,51.38,2.91,68.95,67.91
2018-08-01 14:07:37,21.44,100.70,51.00,2.91,68.32,67.60
2018-08-01 14:07:43,21.44,100.70,50.81,2.92,68.79,68.07
2018-08-01 14:07:49,21.44,100.70,51.06,2.92,68.63,67.91
2018-08-01 14:07:55,21.44,100.70,51.00,2.92,68.63,67.75
2018-08-01 14:08:00,21.44,100.70,51.13,2.92,68.79,67.44
2018-08-01 14:08:06,21.50,100.70,51.19,2.92,68.32,67.92
2018-08-01 14:08:12,21.50,100.70,51.31,2.93,68.00,67.76
2018-08-01 14:08:18,21.50,100.70,51.31,2.93,68.95,68.54
2018-08-01 14:08:24,21.50,100.70,51.38,2.92,68.79,68.54
2018-08-01 14:08:30,21.50,100.70,51.06,2.94,69.10,67.92
2018-08-01 14:08:36,21.50,100.70,51.31,2.92,68.32,67.29
2018-08-01 14:08:41,21.50,100.70,51.06,2.94,68.95,68.23
2018-08-01 14:08:47,21.50,100.70,51.13,2.94,69.10,68.54
2018-08-01 14:08:53,21.50,100.70,51.31,2.94,68.79,67.92
2018-08-01 14:08:59,21.50,100.70,51.13,2.92,68.79,68.70
2018-08-01 14:09:05,21.50,100.70,51.13,2.95,68.95,68.39
2018-08-01 14:09:11,21.50,100.70,51.38,2.93,69.10,68.86
2018-08-01 14:09:17,21.50,100.70,51.19,2.95,69.42,68.23
2018-08-01 14:09:22,21.50,100.70,50.94,2.95,69.58,69.17
2018-08-01 14:09:28,21.50,100.70,50.94,2.95,69.58,69.01
2018-08-01 14:09:34,21.50,100.70,51.19,2.95,69.26,69.01
2018-08-01 14:09:40,21.50,100.70,51.13,2.96,69.58,68.39
2018-08-01 14:09:46,21.50,100.70,51.19,2.97,69.58,68.39
2018-08-01 14:09:52,21.50,100.70,51.06,2.95,69.58,68.86
2018-08-01 14:09:58,21.50,100.70,50.88,2.95,69.42,69.48
2018-08-01 14:10:03,21.50,100.70,51.13,2.95,69.89,68.86
2018-08-01 14:10:09,21.50,100.70,51.06,2.97,69.58,68.86
2018-08-01 14:10:15,21.50,100.70,51.31,2.97,69.42,68.86
2018-08-01 14:10:21,21.56,100.70,51.19,2.97,69.26,69.49
2018-08-01 14:10:27,21.56,100.70,51.31,2.96,69.26,69.18
2018-08-01 14:10:33,21.56,100.70,51.19,2.95,70.05,68.87
2018-08-01 14:10:39,21.56,100.70,50.94,2.93,69.42,68.87
2018-08-01 14:10:44,21.56,100.70,51.19,2.94,69.26,69.34
2018-08-01 14:10:50,21.56,100.70,50.81,2.96,69.26,68.71
2018-08-01 14:10:56,21.56,100.70,50.94,2.97,69.58,68.87
2018-08-01 14:11:02,21.56,100.70,51.25,2.94,69.42,69.18
2018-08-01 14:11:08,21.56,100.70,51.19,2.96,69.89,69.18
2018-08-01 14:11:14,21.56,100.70,51.25,2.95,69.58,68.87
2018-08-01 14:11:19,21.56,100.70,51.19,2.94,69.73,68.71
2018-08-01 14:11:25,21.62,100.70,50.81,2.96,69.58,69.34
2018-08-01 14:11:31,21.62,100.70,51.00,2.95,69.73,68.88
2018-08-01 14:11:37,21.62,100.70,51.19,2.96,69.10,69.19
2018-08-01 14:11:43,21.62,100.70,51.06,2.95,69.42,69.03
2018-08-01 14:11:49,21.62,100.71,51.00,2.94,69.10,68.88
2018-08-01 14:11:55,21.62,100.70,50.81,2.95,69.10,69.19
2018-08-01 14:12:00,21.62,100.70,50.94,2.94,62.48,68.88
2018-08-01 14:12:06,21.62,100.70,50.63,2.94,67.68,69.03
2018-08-01 14:12:12,21.62,100.70,50.94,2.93,69.42,69.03
2018-08-01 14:12:18,21.62,100.70,51.00,2.95,69.42,68.72
2018-08-01 14:12:24,21.62,100.70,51.06,2.94,69.26,69.19
2018-08-01 14:12:30,21.62,100.70,51.00,2.94,69.73,67.78
2018-08-01 14:12:36,21.62,100.71,51.06,2.96,69.58,68.25
2018-08-01 14:12:41,21.62,100.70,50.75,2.94,69.10,68.56
2018-08-01 14:12:47,21.62,100.70,50.88,2.96,69.10,68.41
2018-08-01 14:12:53,21.69,100.70,50.69,2.94,65.16,68.42
2018-08-01 14:12:59,21.62,100.71,50.94,2.93,68.95,68.88
2018-08-01 14:13:05,21.69,100.70,50.69,2.94,69.42,68.57
2018-08-01 14:13:11,21.69,100.71,50.63,2.96,68.95,68.42
2018-08-01 14:13:17,21.62,100.71,50.88,2.93,69.10,68.88
2018-08-01 14:13:22,21.69,100.71,50.50,2.95,69.10,68.57
2018-08-01 14:13:28,21.69,100.71,50.81,2.95,69.10,68.88
2018-08-01 14:13:34,21.69,100.71,50.56,2.93,69.42,68.26
2018-08-01 14:13:40,21.69,100.71,50.44,2.93,68.95,68.73
2018-08-01 14:13:46,21.69,100.71,50.44,2.94,69.10,67.95
2018-08-01 14:13:52,21.69,100.71,50.38,2.95,68.63,68.57
2018-08-01 14:13:58,21.69,100.71,50.44,2.92,68.63,68.26
2018-08-01 14:14:03,21.69,100.71,50.56,2.94,68.79,68.26
2018-08-01 14:14:09,21.75,100.71,50.19,2.80,68.79,68.11
2018-08-01 14:14:15,21.69,100.71,50.56,2.93,68.95,67.95
2018-08-01 14:14:21,21.75,100.71,50.06,2.93,68.63,68.42
2018-08-01 14:14:27,21.75,100.71,50.19,2.93,68.79,65.14
2018-08-01 14:14:33,21.75,100.71,50.19,2.91,68.95,67.64
2018-08-01 14:14:39,21.75,100.71,50.38,2.93,68.63,68.11
2018-08-01 14:14:44,21.75,100.71,50.25,2.92,68.32,67.49
2018-08-01 14:14:50,21.75,100.71,50.13,2.93,68.63,68.11
2018-08-01 14:14:56,21.75,100.71,50.31,2.91,68.47,67.49
2018-08-01 14:15:02,21.75,100.72,50.06,2.92,68.32,68.42
2018-08-01 14:15:08,21.75,100.71,50.31,2.92,68.47,67.96
2018-08-01 14:15:14,21.75,100.71,50.25,2.92,67.84,67.80
2018-08-01 14:15:20,21.81,100.71,50.06,2.92,68.16,67.81
2018-08-01 14:15:25,21.81,100.71,50.13,2.91,67.84,68.59
2018-08-01 14:15:31,21.81,100.71,50.31,2.90,68.63,67.49
2018-08-01 14:15:37,21.81,100.71,50.19,2.96,68.16,67.49
2018-08-01 14:15:43,21.81,100.71,50.19,2.91,67.68,67.65
2018-08-01 14:15:49,21.81,100.71,50.19,2.89,68.16,67.34
2018-08-01 14:15:55,21.81,100.72,49.94,2.91,67.68,67.96
2018-08-01 14:16:01,21.81,100.72,50.00,2.89,67.37,67.18
2018-08-01 14:16:06,21.81,100.71,50.00,2.90,68.00,67.65
2018-08-01 14:16:12,21.87,100.71,49.75,2.89,67.68,67.19
2018-08-01 14:16:18,21.87,100.72,49.75,2.88,67.37,66.88
2018-08-01 14:16:24,21.87,100.72,49.69,2.90,67.37,66.72
2018-08-01 14:16:30,21.87,100.71,49.69,2.88,67.84,67.03
2018-08-01 14:16:36,21.87,100.72,49.75,2.89,67.21,67.35
2018-08-01 14:16:42,21.87,100.72,49.81,2.89,66.90,67.03
2018-08-01 14:16:47,21.87,100.72,50.00,2.88,67.84,67.50
2018-08-01 14:16:53,21.87,100.72,49.94,2.89,68.00,67.03
2018-08-01 14:16:59,21.87,100.72,49.81,2.82,67.05,66.88
2018-08-01 14:17:05,21.87,100.72,50.19,2.87,67.84,66.72
2018-08-01 14:17:11,21.87,100.72,50.19,2.87,67.05,66.88
2018-08-01 14:17:17,21.87,100.71,49.88,2.88,67.05,66.72
2018-08-01 14:17:22,21.87,100.71,50.06,2.87,67.05,63.75
2018-08-01 14:17:28,21.94,100.71,50.06,2.88,67.21,66.26
2018-08-01 14:17:34,21.87,100.71,50.31,2.88,66.90,66.25
2018-08-01 14:17:40,21.94,100.71,50.19,2.88,66.74,66.73
2018-08-01 14:17:46,21.94,100.71,50.06,2.86,66.74,66.57
2018-08-01 14:17:52,21.94,100.71,50.25,2.85,66.74,66.73
2018-08-01 14:17:58,21.94,100.71,50.19,2.87,66.11,66.10
2018-08-01 14:18:03,21.94,100.72,50.19,2.84,66.90,65.95
2018-08-01 14:18:09,21.94,100.72,50.25,2.83,66.42,66.57
2018-08-01 14:18:15,21.94,100.72,50.13,2.86,66.74,66.73
2018-08-01 14:18:21,21.94,100.71,50.13,2.86,66.74,66.26
2018-08-01 14:18:27,21.94,100.71,50.31,2.85,66.90,65.79
2018-08-01 14:18:33,22.00,100.72,50.13,2.87,66.11,65.64
2018-08-01 14:18:39,22.00,100.71,50.31,2.84,66.42,66.43
2018-08-01 14:18:44,22.00,100.71,50.50,2.86,66.58,66.43
2018-08-01 14:18:50,22.00,100.72,50.38,2.85,66.11,65.80
2018-08-01 14:18:56,22.00,100.71,50.44,2.85,66.42,60.48
2018-08-01 14:19:02,22.00,100.71,50.44,2.85,66.27,66.11
2018-08-01 14:19:08,22.00,100.71,50.44,2.84,65.79,65.49
2018-08-01 14:19:14,22.00,100.71,50.38,2.85,66.11,65.96
2018-08-01 14:19:20,22.00,100.71,50.69,2.85,65.79,65.64
2018-08-01 14:19:25,22.00,100.72,50.50,2.85,66.58,65.33
2018-08-01 14:19:31,22.06,100.71,50.00,2.85,66.27,65.97
2018-08-01 14:19:37,22.00,100.71,50.63,2.83,66.27,65.33
2018-08-01 14:19:43,22.06,100.71,50.25,2.83,63.27,66.12
2018-08-01 14:19:49,22.06,100.71,50.31,2.84,65.79,65.97
2018-08-01 14:19:55,22.06,100.71,50.50,2.83,65.95,65.18
2018-08-01 14:20:01,22.06,100.71,50.88,2.84,65.79,65.18
2018-08-01 14:20:06,22.06,100.71,50.94,2.85,65.79,65.34
2018-08-01 14:20:12,22.06,100.71,50.63,2.83,68.16,65.34
2018-08-01 14:20:18,22.06,100.71,50.94,2.85,65.32,65.34
2018-08-01 14:20:24,22.06,100.71,50.75,2.83,65.64,65.03
2018-08-01 14:20:30,22.06,100.71,50.94,2.82,65.79,65.65
2018-08-01 14:20:36,22.06,100.71,51.13,2.83,65.79,65.34
2018-08-01 14:20:42,22.06,100.71,50.81,2.84,65.95,65.34
2018-08-01 14:20:47,22.06,100.71,50.81,2.83,65.48,65.18
2018-08-01 14:20:53,22.06,100.71,51.00,2.83,65.16,64.87
2018-08-01 14:20:59,22.06,100.71,51.19,2.82,65.64,64.71
2018-08-01 14:21:05,22.12,100.71,50.94,2.83,65.00,65.50
2018-08-01 14:21:11,22.12,100.70,50.75,2.83,65.32,64.72
2018-08-01 14:21:17,22.12,100.70,51.06,2.82,65.16,64.56
2018-08-01 14:21:23,22.12,100.71,51.25,2.82,65.48,64.88
2018-08-01 14:21:28,22.12,100.70,51.25,2.83,65.00,64.72
2018-08-01 14:21:34,22.12,100.70,50.81,2.82,65.64,64.25
2018-08-01 14:21:40,22.12,100.70,51.06,2.82,65.32,65.35
2018-08-01 14:21:46,22.12,100.70,51.06,2.83,65.48,64.56
2018-08-01 14:21:52,22.12,100.70,50.81,2.83,65.79,64.88
2018-08-01 14:21:58,22.12,100.70,51.06,2.81,65.32,64.72
2018-08-01 14:22:04,22.12,100.70,51.13,2.83,64.69,69.26
2018-08-01 14:22:09,22.12,100.70,51.13,2.80,65.32,64.72
2018-08-01 14:22:15,22.12,100.70,51.06,2.81,64.53,64.56
2018-08-01 14:22:21,22.19,100.70,51.06,2.82,64.85,64.57
2018-08-01 14:22:27,22.19,100.71,51.06,2.81,64.69,64.42
2018-08-01 14:22:33,22.19,100.70,50.94,2.81,65.16,64.57
2018-08-01 14:22:39,22.19,100.70,51.00,2.82,64.85,64.57
2018-08-01 14:22:45,22.19,100.70,50.88,2.82,64.85,64.10
2018-08-01 14:22:50,22.19,100.70,51.06,2.82,65.16,64.57
2018-08-01 14:22:56,22.19,100.70,51.06,2.81,65.00,63.95
2018-08-01 14:23:02,22.19,100.71,51.31,2.80,65.16,63.95
2018-08-01 14:23:08,22.19,100.70,50.81,2.70,64.37,64.26
2018-08-01 14:23:14,22.19,100.70,51.19,2.82,65.32,64.42
2018-08-01 14:23:20,22.19,100.70,50.94,2.81,65.16,64.42
2018-08-01 14:23:26,22.19,100.70,51.13,2.80,64.85,63.95
2018-08-01 14:23:31,22.19,100.70,51.19,2.81,64.85,63.95
2018-08-01 14:23:37,22.19,100.70,51.25,2.80,64.69,63.79
2018-08-01 14:23:43,22.19,100.70,51.31,2.80,64.06,63.95
2018-08-01 14:23:49,22.25,100.70,51.06,2.79,61.69,63.64
2018-08-01 14:23:55,22.25,100.70,51.13,2.81,64.37,64.11
2018-08-01 14:24:01,22.25,100.70,51.31,2.79,64.53,64.11
2018-08-01 14:24:06,22.25,100.70,51.38,2.79,64.22,63.96
2018-08-01 14:24:12,22.25,100.70,51.13,2.80,64.22,62.23
2018-08-01 14:24:18,22.25,100.70,51.19,2.79,64.69,63.80
2018-08-01 14:24:24,22.25,100.70,51.31,2.80,64.22,63.64
2018-08-01 14:24:30,22.25,100.70,50.94,2.91,63.90,63.96
2018-08-01 14:24:36,22.25,100.70,51.06,2.80,64.37,63.49
2018-08-01 14:24:42,22.25,100.70,51.31,2.79,63.90,63.49
2018-08-01 14:24:47,22.25,100.70,51.38,2.82,63.74,63.33
2018-08-01 14:24:53,22.25,100.70,51.19,2.79,64.22,63.96
2018-08-01 14:24:59,22.25,100.70,51.31,2.79,63.74,63.33
2018-08-01 14:25:05,22.25,100.70,51.44,2.79,64.53,63.96
2018-08-01 14:25:11,22.31,100.70,51.44,2.78,63.90,63.96
2018-08-01 14:25:17,22.31,100.70,51.50,2.79,63.74,63.65
2018-08-01 14:25:23,22.31,100.70,51.38,2.79,64.06,63.96
2018-08-01 14:25:28,22.31,100.70,51.38,2.80,63.90,58.64
2018-08-01 14:25:34,22.31,100.70,51.19,2.79,64.22,63.02
2018-08-01 14:25:40,22.31,100.70,51.19,2.80,64.06,63.49
2018-08-01 14:25:46,22.31,100.70,51.75,2.79,64.22,63.81
2018-08-01 14:25:52,22.31,100.70,51.50,2.77,64.06,63.49
2018-08-01 14:25:58,22.31,100.70,51.38,2.78,63.59,63.34
2018-08-01 14:26:04,22.31,100.70,51.81,2.78,64.22,63.49
2018-08-01 14:26:09,22.31,100.70,51.69,2.78,63.59,63.34
2018-08-01 14:26:15,22.31,100.70,51.69,2.78,63.27,63.34
2018-08-01 14:26:21,22.31,100.70,51.81,2.77,64.06,62.87
2018-08-01 14:26:27,22.31,100.70,51.69,2.78,63.74,63.34
2018-08-01 14:26:33,22.31,100.70,51.69,2.77,63.90,63.18
2018-08-01 14:26:39,22.31,100.69,51.69,2.76,64.22,63.49
2018-08-01 14:26:45,22.31,100.70,51.94,2.77,63.90,62.87
2018-08-01 14:26:50,22.31,100.70,51.69,2.76,63.90,63.49
2018-08-01 14:26:56,22.37,100.69,51.50,2.78,63.74,63.19
2018-08-01 14:27:02,22.31,100.69,51.81,2.77,63.43,63.65
2018-08-01 14:27:08,22.37,100.70,51.75,2.76,64.06,63.19
2018-08-01 14:27:14,22.31,100.69,51.94,2.77,63.74,62.55
2018-08-01 14:27:20,22.37,100.69,51.88,2.77,63.43,62.88
2018-08-01 14:27:26,22.37,100.69,51.75,2.77,63.59,63.19
2018-08-01 14:27:31,22.37,100.70,52.00,2.76,63.90,63.03
2018-08-01 14:27:37,22.37,100.69,51.81,2.78,63.27,63.19
2018-08-01 14:27:43,22.37,100.69,51.94,2.77,63.43,63.03
2018-08-01 14:27:49,22.37,100.70,51.81,2.77,63.59,63.35
2018-08-01 14:27:55,22.37,100.70,52.06,2.76,63.59,63.19
2018-08-01 14:28:01,22.37,100.69,52.00,2.76,63.59,63.03
2018-08-01 14:28:07,22.37,100.69,51.94,2.76,63.43,63.19
2018-08-01 14:28:12,22.37,100.69,52.19,2.77,63.43,63.19
2018-08-01 14:28:18,22.37,100.69,52.00,2.76,63.27,62.88
2018-08-01 14:28:24,22.37,100.69,52.25,2.77,63.43,63.19
2018-08-01 14:28:30,22.37,100.69,52.13,2.76,63.59,63.03
2018-08-01 14:28:36,22.37,100.69,51.81,2.77,63.59,62.72
2018-08-01 14:28:42,22.37,100.69,52.13,2.77,62.48,63.19
2018-08-01 14:28:48,22.37,100.69,52.13,2.77,63.11,62.88
2018-08-01 14:28:53,22.44,100.69,51.81,2.76,63.27,62.73
2018-08-01 14:28:59,22.37,100.69,52.06,2.75,63.90,63.35
2018-08-01 14:29:05,22.37,100.69,52.31,2.75,63.11,62.56
2018-08-01 14:29:11,22.44,100.69,52.06,2.76,63.43,62.88
2018-08-01 14:29:17,22.44,100.69,52.06,2.75,63.59,62.88
2018-08-01 14:29:23,22.44,100.69,52.06,2.75,62.95,62.73
2018-08-01 14:29:29,22.44,100.69,52.06,2.77,63.27,62.73
2018-08-01 14:29:34,22.44,100.69,51.94,2.76,62.64,62.88
2018-08-01 14:29:40,22.44,100.69,51.81,2.77,63.11,62.73
2018-08-01 14:29:46,22.44,100.69,52.19,2.77,62.80,62.57
2018-08-01 14:29:52,22.44,100.69,52.00,2.76,67.68,62.88
2018-08-01 14:29:58,22.44,100.69,52.31,2.76,63.43,62.73
2018-08-01 14:30:04,22.44,100.69,52.19,2.76,63.11,62.26
2018-08-01 14:30:09,22.44,100.69,52.25,2.75,63.90,62.41
2018-08-01 14:30:15,22.44,100.69,51.88,2.75,63.43,62.73
2018-08-01 14:30:21,22.44,100.69,52.44,2.75,63.11,62.57
2018-08-01 14:30:27,22.44,100.69,52.19,2.76,63.27,62.41
2018-08-01 14:30:33,22.44,100.69,52.06,2.75,62.32,62.73
2018-08-01 14:30:39,22.44,100.69,52.31,2.76,63.11,62.57
2018-08-01 14:30:45,22.44,100.69,52.25,2.77,63.43,62.88
2018-08-01 14:30:50,22.44,100.69,51.94,2.76,62.95,62.41
2018-08-01 14:30:56,22.44,100.69,52.19,2.74,63.27,62.41
2018-08-01 14:31:02,22.44,100.69,52.19,2.76,63.11,62.10
2018-08-01 14:31:08,22.44,100.69,52.19,2.75,62.95,62.73
2018-08-01 14:31:14,22.44,100.69,52.06,2.75,63.27,62.73
2018-08-01 14:31:20,22.44,100.69,52.19,2.75,63.11,62.73
2018-08-01 14:31:26,22.44,100.69,52.19,2.75,63.27,62.73
2018-08-01 14:31:31,22.44,100.69,52.31,2.77,62.80,61.94
2018-08-01 14:31:37,22.44,100.69,52.38,2.74,62.80,62.26
2018-08-01 14:31:43,22.44,100.69,52.19,2.75,62.80,62.88
2018-08-01 14:31:49,22.44,100.69,51.94,2.77,63.11,62.73
2018-08-01 14:31:55,22.44,100.69,51.88,2.74,63.11,62.57
2018-08-01 14:32:01,22.44,100.69,52.31,2.75,62.80,63.04
2018-08-01 14:32:07,22.44,100.69,52.19,2.76,63.27,62.88
2018-08-01 14:32:12,22.44,100.69,52.06,2.76,63.11,62.26
2018-08-01 14:32:18,22.44,100.69,52.06,2.76,63.43,62.41
2018-08-01 14:32:24,22.44,100.69,52.06,2.76,63.27,63.20
2018-08-01 14:32:30,22.44,100.69,52.31,2.75,63.27,62.88
2018-08-01 14:32:36,22.44,100.69,52.31,2.76,62.64,63.04
2018-08-01 14:32:42,22.44,100.69,52.31,2.76,63.11,63.20
